0	0
0.00500501	0
0.01001	0
0.015015	0
0.02002	0
0.025025	0
0.03003	0
0.035035	0
0.04004	0
0.045045	0
0.0500501	0
0.0550551	0
0.0600601	0
0.0650651	0
0.0700701	0
0.0750751	0
0.0800801	0
0.0850851	0
0.0900901	0
0.0950951	0
0.1001	0
0.105105	0
0.11011	0
0.115115	0
0.12012	0
0.125125	0
0.13013	0
0.135135	0
0.14014	0
0.145145	0
0.15015	0
0.155155	0
0.16016	0
0.165165	0
0.17017	0
0.175175	0
0.18018	0
0.185185	0
0.19019	0
0.195195	0
0.2002	0
0.205205	0
0.21021	0
0.215215	0
0.22022	0
0.225225	0
0.23023	0
0.235235	0
0.24024	0
0.245245	0
0.25025	0
0.255255	0
0.26026	0
0.265265	0
0.27027	0
0.275275	0
0.28028	0
0.285285	0
0.29029	0
0.295295	0
0.3003	0
0.305305	0
0.31031	0
0.315315	0
0.32032	0
0.325325	0
0.33033	0
0.335335	0
0.34034	0
0.345345	0
0.35035	0
0.355355	0
0.36036	0
0.365365	0
0.37037	0
0.375375	0
0.38038	0
0.385385	0
0.39039	0
0.395395	0
0.4004	0
0.405405	0
0.41041	0
0.415415	0
0.42042	0
0.425425	0
0.43043	0
0.435435	0
0.44044	0
0.445445	0
0.45045	0
0.455455	0
0.46046	0
0.465465	0
0.47047	0
0.475475	0
0.48048	0
0.485485	0
0.49049	0
0.495495	0
0.500501	0
0.505506	0
0.510511	0
0.515516	0
0.520521	0
0.525526	0
0.530531	0
0.535536	0
0.540541	0
0.545546	0
0.550551	0
0.555556	0
0.560561	0
0.565566	0
0.570571	0
0.575576	0
0.580581	0
0.585586	0
0.590591	0
0.595596	0
0.600601	0
0.605606	0
0.610611	0
0.615616	0
0.620621	0
0.625626	0
0.630631	0
0.635636	0
0.640641	0
0.645646	0
0.650651	0
0.655656	0
0.660661	0
0.665666	0
0.670671	0
0.675676	0
0.680681	0
0.685686	0
0.690691	0
0.695696	0
0.700701	0
0.705706	0
0.710711	0
0.715716	0
0.720721	0
0.725726	0
0.730731	0
0.735736	0
0.740741	0
0.745746	0
0.750751	8.88358e-275
0.755756	-9.99255e-272
0.760761	5.57751e-269
0.765766	-2.05957e-266
0.770771	5.65971e-264
0.775776	-1.23446e-261
0.780781	2.22588e-259
0.785786	-3.4124e-257
0.790791	4.53996e-255
0.795796	-5.32437e-253
0.800801	5.57246e-251
0.805806	-5.25651e-249
0.810811	4.50573e-247
0.815816	-3.53359e-245
0.820821	2.55014e-243
0.825826	-1.70202e-241
0.830831	1.05507e-239
0.835836	-6.09741e-238
0.840841	3.29598e-236
0.845846	-1.67134e-234
0.850851	7.97089e-233
0.855856	-3.58353e-231
0.860861	1.52185e-229
0.865866	-6.11639e-228
0.870871	2.33022e-226
0.875876	-8.42809e-225
0.880881	2.89783e-223
0.885886	-9.48309e-222
0.890891	2.95686e-220
0.895896	-8.79297e-219
0.900901	2.49594e-217
0.905906	-6.76793e-216
0.910911	1.75423e-214
0.915916	-4.34883e-213
0.920921	1.03161e-211
0.925926	-2.34255e-210
0.930931	5.09348e-209
0.935936	-1.06066e-207
0.940941	2.11555e-206
0.945946	-4.04153e-205
0.950951	7.3943e-204
0.955956	-1.2953e-202
0.960961	2.17167e-201
0.965966	-3.48283e-200
0.970971	5.339e-199
0.975976	-7.81541e-198
0.980981	1.09107e-196
0.985986	-1.45027e-195
0.990991	1.83148e-194
0.995996	-2.19123e-193
1.001	2.47432e-192
1.00601	-2.62312e-191
1.01101	2.59098e-190
1.01602	-2.3567e-189
1.02102	1.93533e-188
1.02603	-1.38075e-187
1.03103	7.77319e-187
