0	0
0.01002	0
0.0200401	0
0.0300601	0
0.0400802	0
0.0501002	0
0.0601202	0
0.0701403	0
0.0801603	0
0.0901804	0
0.1002	0
0.11022	0
0.12024	0
0.130261	0
0.140281	0
0.150301	0
0.160321	0
0.170341	0
0.180361	0
0.190381	0
0.200401	0
0.210421	0
0.220441	0
0.230461	0
0.240481	0
0.250501	0
0.260521	0
0.270541	0
0.280561	0
0.290581	0
0.300601	0
0.310621	0
0.320641	0
0.330661	0
0.340681	0
0.350701	0
0.360721	0
0.370741	0
0.380762	0
0.390782	0
0.400802	0
0.410822	0
0.420842	0
0.430862	0
0.440882	0
0.450902	0
0.460922	0
0.470942	0
0.480962	0
0.490982	0
0.501002	0
0.511022	0
0.521042	0
0.531062	0
0.541082	0
0.551102	0
0.561122	0
0.571142	0
0.581162	0
0.591182	0
0.601202	0
0.611222	0
0.621242	0
0.631263	0
0.641283	0
0.651303	0
0.661323	0
0.671343	0
0.681363	0
0.691383	0
0.701403	0
0.711423	0
0.721443	0
0.731463	0
0.741483	0
0.751503	-1.15436e-137
0.761523	6.49133e-135
0.771543	-1.79756e-132
0.781563	3.26706e-130
0.791583	-4.38247e-128
0.801603	4.62594e-126
0.811623	-4.00051e-124
0.821643	2.91386e-122
0.831663	-1.82377e-120
0.841683	9.95833e-119
0.851703	-4.7998e-117
0.861723	2.06121e-115
0.871743	-7.94581e-114
0.881764	2.76635e-112
0.891784	-8.74125e-111
0.901804	2.51695e-109
0.911824	-6.6252e-108
0.921844	1.59816e-106
0.931864	-3.53939e-105
0.941884	7.20487e-104
0.951904	-1.34874e-102
0.961924	2.32128e-101
0.971944	-3.66898e-100
0.981964	5.31405e-99
0.991984	-7.02711e-98
1.002	8.43463e-97
1.01202	-9.10436e-96
1.02204	8.70106e-95
1.03206	-7.15519e-94
1.04208	4.75495e-93
1.0521	-2.08846e-92
1.06212	-1.65256e-92
1.07214	1.50704e-90
1.08216	-1.81092e-89
1.09218	1.33557e-88
1.1022	-5.53229e-88
1.11222	-9.75421e-88
1.12224	3.94014e-86
1.13226	-3.60838e-85
1.14228	1.68657e-84
1.1523	8.67341e-85
1.16232	-8.59872e-83
1.17234	7.33978e-82
1.18236	-2.61581e-81
1.19238	-9.23494e-81
1.2024	1.82698e-79
1.21242	-1.05657e-78
1.22244	8.276e-79
1.23246	3.42603e-77
1.24248	-2.72661e-76
1.25251	6.19688e-76
1.26253	5.5508e-75
1.27255	-5.68766e-74
1.28257	1.64842e-73
1.29259	8.84503e-73
1.30261	-1.04276e-71
1.31263	3.07558e-71
1.32265	1.52968e-70
1.33267	-1.72864e-69
1.34269	4.32367e-69
1.35271	2.82911e-68
1.36273	-2.56849e-67
1.37275	4.12177e-67
1.38277	5.06523e-66
